	crisno	sentence_number_int_aligned	yhat_prompt_entity_yes_no
8846	377	9	
8847	377	10	
8848	377	11	
8849	377	12	
8850	378	1	
8851	378	2	
8852	378	3	
8853	378	4	
8854	378	5	
8855	378	6	
8856	378	7	
8857	378	8	
8858	378	9	
8859	378	10	
8860	378	11	
8861	378	12	
8862	378	13	
8863	378	14	
8864	378	15	
8865	378	16	
8866	378	17	
8867	378	18	
8868	378	19	
8869	378	20	
8870	378	21	
8871	378	22	
8872	378	23	
8873	378	24	
8874	378	25	
8875	378	26	
8876	378	27	
8877	378	28	
8878	378	29	
8879	378	30	
8880	378	31	
8881	378	32	
8882	378	33	
8883	378	34	
8884	378	35	
8885	378	36	
8886	378	37	
8887	378	38	
8888	378	39	
8889	378	40	
8890	379	1	
8891	379	2	
8892	379	3	
8893	379	4	
8894	379	5	
8895	379	6	
8896	379	7	
8897	379	8	
8898	379	9	
8899	379	10	
8900	379	11	
8901	379	12	
8902	379	13	
8903	379	14	
8904	379	15	
8905	379	16	
8906	379	17	
8907	379	18	
8908	379	19	
8909	379	20	
8910	379	21	
8911	379	22	
8912	379	23	
8913	379	24	
8914	379	25	
8915	379	26	
8916	379	27	
8917	379	28	
8918	379	29	
8919	380	1	
8920	380	2	
8921	380	3	
8922	380	4	
8923	380	5	
8924	380	6	
8925	380	7	
8926	380	8	
8927	380	9	
8928	380	10	
8929	380	11	
8930	380	12	
8931	380	13	
8932	380	14	
8933	380	15	
8934	380	16	
8935	380	17	
8936	380	18	
8937	380	19	
8938	380	20	
8939	380	21	
8940	380	22	
8941	380	23	
8942	380	24	
8943	380	25	
8944	380	26	
8945	380	27	
8946	380	28	
8947	380	29	
8948	380	30	
8949	380	31	
8950	380	32	
8951	380	33	
8952	380	34	
8953	380	35	
8954	380	36	
8955	380	37	
8956	380	38	
8957	380	39	
8958	380	40	
8959	381	1	
8960	381	2	
8961	381	3	
8962	381	4	
8963	381	5	
8964	381	6	
8965	381	7	
8966	381	8	
8967	381	9	
8968	381	10	
8969	381	11	
8970	381	12	
8971	381	13	
8972	381	14	
8973	381	15	
8974	381	16	
8975	381	17	
8976	382	1	
8977	382	2	
8978	382	3	
8979	382	4	
8980	382	5	
8981	382	6	
8982	382	7	
8983	382	8	
8984	382	9	
8985	382	10	
8986	382	11	
8987	382	12	
8988	382	13	
8989	383	1	
8990	383	2	
8991	383	3	
8992	383	4	
8993	383	5	
8994	383	6	
8995	383	7	
8996	383	8	
8997	383	9	
8998	383	10	
8999	383	11	
9000	383	12	
9001	383	13	
9002	383	14	
9003	383	15	
9004	383	16	
9005	383	17	
9006	383	18	
9007	383	19	
9008	384	1	
9009	384	2	
9010	384	3	
9011	384	4	
9012	384	5	
9013	384	6	
9014	384	7	
9015	384	8	
9016	384	9	
9017	384	10	
9018	384	11	
9019	384	12	
9020	384	13	
9021	384	14	
9022	384	15	
9023	384	16	
9024	384	17	
9025	384	18	
9026	384	19	
9027	384	20	
9028	384	21	
9029	384	22	
9030	384	23	
9031	384	24	
9032	384	25	
9033	384	26	
9034	384	27	
9035	384	28	
9036	384	29	
9037	384	30	
9038	384	31	
9039	384	32	
9040	384	33	
9041	384	34	
9042	384	35	
9043	384	36	
9044	384	37	
9045	384	38	
9046	384	39	
9047	384	40	
9048	384	41	
9049	384	42	
9050	384	43	
9051	384	44	
9052	384	45	
9053	384	46	
9054	384	47	
9055	384	48	
9056	384	49	
9057	384	50	
9058	385	1	
9059	385	2	
9060	385	3	
9061	385	4	
9062	385	5	
9063	385	6	
9064	385	7	
9065	385	8	
9066	385	9	
9067	385	10	
9068	385	11	
9069	385	12	
9070	385	13	
9071	385	14	
9072	385	15	
9073	385	16	
9074	385	17	
9075	385	18	
9076	385	19	
9077	385	20	
9078	385	21	
9079	385	22	
9080	385	23	
9081	385	24	
9082	385	25	
9083	385	26	
9084	385	27	
9085	385	28	
9086	385	29	
9087	385	30	
9088	385	31	
9089	385	32	
9090	385	33	
9091	385	34	
9092	386	1	
9093	386	2	
9094	386	3	
9095	386	4	
9096	386	5	
9097	386	6	
9098	386	7	
9099	386	8	
9100	386	9	
9101	386	10	
9102	386	11	
9103	386	12	
9104	386	13	
9105	387	1	
9106	387	2	
9107	387	3	
9108	387	4	
9109	387	5	
9110	387	6	
9111	387	7	
9112	387	8	
9113	387	9	
9114	387	10	
9115	387	11	
9116	387	12	
9117	387	13	
9118	387	14	
9119	387	15	
9120	387	16	
9121	387	17	
9122	387	18	
9123	387	19	
9124	387	20	
9125	387	21	
9126	388	1	
9127	388	2	
9128	388	3	
9129	388	4	
9130	388	5	
9131	388	6	
9132	388	7	
9133	388	8	
9134	388	9	
9135	388	10	
9136	388	11	
9137	388	12	
9138	388	13	
9139	388	14	
9140	388	15	
9141	388	16	
9142	388	17	
9143	388	18	
9144	388	19	
9145	388	20	
9146	388	21	
9147	388	22	
9148	389	1	
9149	389	2	
9150	389	3	
9151	389	4	
9152	389	5	
9153	389	6	
9154	389	7	
9155	389	8	
9156	389	9	
9157	389	10	
9158	389	11	
9159	389	12	
9160	389	13	
9161	389	14	
9162	389	15	
9163	389	16	
9164	389	17	
9165	389	18	
9166	389	19	
9167	389	20	
9168	389	21	
9169	390	1	
9170	390	2	
9171	390	3	
9172	390	4	
9173	390	5	
9174	390	6	
9175	390	7	
9176	390	8	
9177	390	9	
9178	390	10	
9179	390	11	
9180	390	12	
9181	390	13	
9182	390	14	
9183	390	15	
9184	390	16	
9185	390	17	
9186	390	18	
9187	390	19	
9188	390	20	
9189	390	21	
9190	390	22	
9191	390	23	
9192	390	24	
9193	390	25	
9194	390	26	
9195	390	27	
9196	390	28	
9197	390	29	
9198	390	30	
9199	390	31	
9200	391	1	
9201	391	2	
9202	391	3	
9203	391	4	
9204	391	5	
9205	391	6	
9206	391	7	
9207	391	8	
9208	391	9	
9209	391	10	
9210	391	11	
9211	391	12	
9212	391	13	
9213	391	14	
9214	391	15	
9215	391	16	
9216	391	17	
9217	391	18	
9218	391	19	
9219	391	20	
9220	391	21	
9221	391	22	
9222	391	23	
9223	391	24	
9224	391	25	
9225	391	26	
9226	391	27	
9227	391	28	
9228	391	29	
9229	391	30	
9230	391	31	
9231	391	32	
9232	391	33	
9233	391	34	
9234	391	35	
9235	391	36	
9236	392	1	
9237	392	2	
9238	392	3	
9239	392	4	
9240	392	5	
9241	392	6	
9242	392	7	
9243	392	8	
9244	392	9	
9245	392	10	
9246	392	11	
9247	392	12	
9248	392	13	
9249	392	14	
9250	392	15	
9251	392	16	
9252	392	17	
9253	392	18	
9254	392	19	
9255	392	20	
9256	392	21	
9257	392	22	
9258	392	23	
9259	392	24	
9260	392	25	
9261	392	26	
9262	392	27	
9263	392	28	
9264	392	29	
9265	392	30	
9266	392	31	
9267	393	1	
9268	393	2	
9269	393	3	
9270	393	4	
9271	393	5	
9272	393	6	
9273	393	7	
9274	393	8	
9275	393	9	
9276	393	10	
9277	393	11	
9278	393	12	
9279	393	13	
9280	393	14	
9281	393	15	
9282	393	16	
9283	393	17	
9284	393	18	
9285	393	19	
9286	393	20	
9287	393	21	
9288	393	22	
9289	393	23	
9290	393	24	
9291	393	25	
9292	393	26	
9293	393	27	
9294	393	28	
9295	393	29	
9296	393	30	
9297	393	31	
9298	393	32	
9299	393	33	
9300	393	34	
9301	393	35	
9302	393	36	
9303	393	37	
9304	393	38	
9305	393	39	
9306	393	40	
9307	393	41	
9308	393	42	
9309	393	43	
9310	393	44	
9311	393	45	
9312	393	46	
9313	393	48	
9314	393	49	
9315	393	50	
9316	393	51	
9317	393	53	
9318	393	54	
9319	393	55	
9320	393	56	
9321	393	57	
9322	393	58	
9323	393	59	
9324	393	60	
9325	393	61	
9326	393	62	
9327	393	63	
9328	393	64	
9329	393	65	
9330	393	66	
9331	393	67	
9332	393	68	
9333	393	69	
9334	393	70	
9335	393	71	
9336	393	72	
9337	393	73	
9338	393	74	
9339	393	75	
9340	393	76	
9341	393	77	
9342	393	78	
9343	393	79	
9344	393	80	
9345	393	81	
9346	393	82	
9347	393	83	
9348	393	84	
9349	393	85	
9350	393	86	
9351	393	87	
9352	393	88	
9353	394	1	
9354	394	2	
9355	394	3	
9356	394	4	
9357	394	5	
9358	394	6	
9359	394	7	
9360	394	8	
9361	394	9	
9362	394	10	
9363	394	11	
9364	394	12	
9365	394	13	
9366	394	14	
9367	394	15	
9368	394	16	
9369	394	17	
9370	394	18	
9371	394	19	
9372	394	20	
9373	394	21	
9374	394	22	
9375	394	23	
9376	394	24	
9377	394	25	
9378	395	1	
9379	395	2	
9380	395	3	
9381	395	4	
9382	395	5	
9383	395	6	
9384	395	7	
9385	395	8	
9386	395	9	
9387	395	10	
9388	395	11	
9389	395	12	
9390	395	13	
9391	395	14	
9392	395	15	
9393	395	16	
9394	395	17	
9395	395	18	
9396	395	19	
9397	395	20	
9398	395	21	
9399	395	22	
9400	395	23	
9401	395	24	
9402	395	25	
9403	395	26	
9404	395	27	
9405	395	28	
9406	396	1	
9407	396	2	
9408	396	3	
9409	396	4	
9410	396	5	
9411	396	6	
9412	396	7	
9413	396	8	
9414	396	9	
9415	396	10	
9416	397	1	
9417	397	2	
9418	397	3	
9419	397	4	
9420	397	5	
9421	397	6	
9422	397	7	
9423	397	8	
9424	397	9	
9425	397	10	
9426	397	11	
9427	397	12	
9428	397	13	
9429	397	14	
9430	397	15	
9431	397	16	
9432	397	17	
9433	397	18	
9434	397	19	
9435	397	20	
9436	397	21	
9437	397	22	
9438	397	23	
9439	397	24	
9440	397	25	
9441	397	26	
9442	397	27	
9443	397	28	
9444	397	29	
9445	397	30	
9446	397	31	
9447	397	32	
9448	397	33	
9449	397	34	
9450	397	35	
9451	397	36	
9452	397	37	
9453	397	38	
9454	397	39	
9455	397	40	
9456	397	41	
9457	397	42	
9458	397	43	
9459	397	44	
9460	397	45	
9461	397	46	
9462	397	47	
9463	397	48	
9464	397	49	
9465	397	50	
9466	397	51	
9467	397	52	
9468	397	53	
9469	397	54	
9470	397	55	
9471	397	56	
9472	397	57	
9473	397	58	
9474	397	59	
9475	397	60	
9476	397	61	
9477	397	62	
9478	397	63	
9479	397	64	
9480	397	65	
9481	397	66	
9482	397	67	
9483	397	68	
9484	397	69	
9485	397	70	
9486	397	71	
9487	397	72	
9488	397	73	
9489	397	74	
9490	397	75	
9491	397	76	
9492	397	77	
9493	397	78	
9494	397	79	
9495	397	80	
9496	397	81	
9497	397	82	
9498	397	83	
9499	397	84	
9500	397	85	
9501	397	86	
9502	397	87	
9503	398	1	
9504	398	2	
9505	398	3	
9506	398	4	
9507	398	5	
9508	398	6	
9509	398	7	
9510	398	8	
9511	398	9	
9512	398	10	
9513	399	1	
9514	399	2	
9515	399	3	
9516	399	4	
9517	399	5	
9518	399	6	
9519	399	7	
9520	399	8	
9521	399	9	
9522	399	10	
9523	399	11	
9524	399	12	
9525	399	13	
9526	399	14	
9527	399	15	
9528	399	16	
9529	399	17	
9530	399	18	
9531	399	19	
9532	399	20	
9533	399	21	
9534	399	22	
9535	399	23	
9536	399	24	
9537	400	1	
9538	400	2	
9539	400	3	
9540	400	4	
9541	400	5	
9542	400	6	
9543	400	7	
9544	400	8	
9545	400	9	
9546	400	10	
9547	400	11	
9548	400	12	
9549	400	13	
9550	400	14	
9551	400	15	
9552	400	16	
9553	400	17	
9554	400	18	
9555	400	19	
9556	401	1	
9557	401	2	
9558	401	3	
9559	401	4	
9560	401	5	
9561	401	6	
9562	401	7	
9563	401	8	
9564	401	9	
9565	401	10	
9566	401	11	
9567	401	12	
9568	401	13	
9569	401	14	
9570	401	15	
9571	401	16	
9572	401	17	
9573	401	18	
9574	401	19	
9575	401	20	
9576	401	21	
9577	401	22	
9578	401	23	
9579	401	24	
9580	401	25	
9581	401	26	
9582	401	27	
9583	401	28	
9584	401	29	
9585	401	30	
9586	401	31	
9587	401	32	
9588	401	33	
9589	401	34	
9590	401	35	
9591	401	36	
9592	401	37	
9593	401	38	
9594	401	39	
9595	401	40	
9596	402	1	
9597	402	2	
9598	402	3	
9599	402	4	
9600	402	5	
9601	402	6	
9602	402	7	
9603	402	8	
9604	402	9	
9605	402	10	
9606	402	11	
9607	402	12	
9608	402	13	
9609	402	14	
9610	402	15	
9611	402	16	
9612	402	17	
9613	402	18	
9614	402	19	
9615	402	20	
9616	402	21	
9617	402	22	
9618	402	23	
9619	402	24	
9620	402	25	
9621	402	26	
9622	402	27	
9623	402	28	
9624	402	29	
9625	402	30	
9626	402	31	
9627	402	32	
9628	403	1	
9629	403	2	
9630	403	3	
9631	403	4	
9632	403	5	
9633	403	6	
9634	403	7	
9635	403	8	
9636	403	9	
9637	403	10	
9638	403	11	
9639	403	12	
9640	403	13	
9641	403	14	
9642	403	15	
9643	403	16	
9644	403	17	
9645	403	18	
9646	403	19	
9647	403	20	
9648	403	21	
9649	403	22	
9650	403	23	
9651	403	24	
9652	403	25	
9653	403	26	
9654	403	27	
9655	403	28	
9656	403	29	
9657	403	30	
9658	403	31	
9659	403	32	
9660	403	33	
9661	403	34	
9662	403	35	
9663	403	36	
9664	403	37	
9665	403	38	
9666	403	39	
9667	403	40	
9668	403	41	
9669	403	42	
9670	403	43	
9671	403	44	
9672	403	45	
9673	403	46	
9674	403	47	
9675	403	48	
9676	403	49	
9677	403	50	
9678	403	51	
9679	403	52	
9680	403	53	
9681	403	54	
9682	403	55	
9683	403	56	
9684	403	57	
9685	403	58	
9686	403	59	
9687	403	60	
9688	403	61	
9689	403	62	
9690	403	63	
9691	403	64	
9692	403	65	
9693	403	66	
9694	403	67	
9695	403	68	
9696	403	69	
9697	403	70	
9698	403	71	
9699	403	72	
9700	403	73	
9701	403	74	
9702	403	75	
9703	403	76	
9704	403	77	
9705	403	78	
9706	403	79	
9707	403	80	
9708	403	81	
9709	403	82	
9710	403	83	
9711	403	84	
9712	403	85	
9713	403	86	
9714	403	87	
9715	403	88	
9716	403	89	
9717	403	90	
9718	403	91	
9719	403	92	
9720	403	93	
9721	403	94	
9722	403	95	
9723	403	96	
9724	403	97	
9725	403	98	
9726	403	99	
9727	403	100	
9728	403	101	
9729	403	102	
9730	403	103	
9731	403	104	
9732	403	105	
9733	403	106	
9734	403	107	
9735	403	108	
9736	403	109	
9737	403	110	
9738	403	111	
9739	403	112	
9740	403	113	
9741	403	114	
9742	403	115	
9743	403	116	
9744	403	117	
9745	403	118	
9746	403	119	
9747	403	120	
9748	403	121	
9749	403	122	
9750	404	1	
9751	404	2	
9752	404	3	
9753	404	4	
9754	404	5	
9755	404	6	
9756	404	7	
9757	404	8	
9758	404	9	
9759	404	10	
9760	404	11	
9761	404	12	
9762	404	13	
9763	404	14	
9764	404	15	
9765	404	16	
9766	404	17	
9767	404	18	
9768	404	19	
9769	405	1	
9770	405	2	
9771	405	3	
9772	405	4	
9773	405	5	
9774	405	6	
9775	405	7	
9776	405	8	
9777	405	9	
9778	405	10	
9779	405	11	
9780	405	12	
9781	405	13	
9782	405	14	
9783	406	1	
9784	406	2	
9785	406	3	
9786	406	4	
9787	406	5	
9788	406	6	
9789	406	7	
9790	406	8	
9791	406	9	
9792	406	10	
9793	406	11	
9794	406	12	
9795	406	13	
9796	406	14	
9797	406	15	
9798	406	16	
9799	406	17	
9800	406	18	
9801	406	19	
9802	406	20	
9803	406	21	
9804	406	22	
9805	406	23	
9806	406	24	
9807	406	25	
9808	406	26	
9809	406	27	
9810	406	28	
9811	406	29	
9812	406	30	
9813	406	31	
9814	406	32	
9815	406	33	
9816	406	34	
9817	406	35	
9818	406	36	
9819	406	37	
9820	407	1	
9821	407	2	
9822	407	3	
9823	407	4	
9824	407	5	
9825	407	6	
9826	407	7	
9827	407	8	
9828	407	9	
9829	407	10	
9830	407	11	
9831	407	12	
9832	407	13	
9833	407	14	
9834	407	15	
9835	407	16	
9836	407	17	
9837	407	18	
9838	407	19	
9839	407	20	
9840	407	21	
9841	407	22	
9842	407	23	
9843	407	24	
9844	407	25	
9845	407	26	
9846	407	27	
9847	407	28	
9848	407	29	
9849	407	30	
9850	407	31	
9851	407	32	
9852	407	33	
9853	407	34	
9854	407	36	
9855	407	37	
9856	407	38	
9857	407	39	
9858	407	40	
9859	407	41	
9860	407	42	
9861	407	43	
9862	407	44	
9863	407	45	
9864	407	46	
9865	407	47	
9866	407	48	
9867	407	49	
9868	407	50	
9869	407	51	
9870	407	52	
9871	407	53	
9872	407	54	
9873	407	55	
9874	407	56	
9875	407	57	
9876	407	58	
9877	407	59	
9878	407	60	
9879	407	61	
9880	407	62	
9881	407	63	
9882	407	64	
9883	407	65	
9884	407	66	
9885	407	67	
9886	407	68	
9887	408	1	
9888	408	2	
9889	408	3	
9890	408	4	
9891	408	5	
9892	408	6	
9893	408	7	
9894	408	8	
9895	408	9	
9896	408	10	
9897	408	11	
9898	408	12	
9899	408	13	
9900	408	14	
9901	408	15	
9902	408	16	
9903	408	17	
9904	408	18	
9905	408	19	
9906	408	20	
9907	408	21	
9908	408	22	
9909	408	23	
9910	408	24	
9911	408	25	
9912	408	26	
9913	408	27	
9914	408	28	
9915	408	29	
9916	408	30	
9917	408	31	
9918	408	32	
9919	408	33	
9920	408	34	
9921	408	35	
9922	408	36	
9923	408	37	
9924	408	38	
9925	408	39	
9926	408	40	
9927	408	41	
9928	408	42	
9929	408	43	
9930	408	44	
9931	408	45	
9932	408	46	
9933	408	47	
9934	408	48	
9935	408	49	
9936	408	50	
9937	408	51	
9938	408	52	
9939	408	53	
9940	408	54	
9941	408	55	
9942	408	56	
9943	408	57	
9944	408	58	
9945	408	59	
9946	408	60	
9947	408	61	
9948	408	62	
9949	408	63	
9950	408	64	
9951	408	65	
9952	408	66	
9953	408	67	
9954	408	68	
9955	408	69	
9956	408	70	
9957	408	71	
9958	408	72	
9959	408	73	
9960	408	74	
9961	408	75	
9962	408	76	
9963	408	77	
9964	408	78	
9965	408	79	
9966	408	80	
9967	408	81	
9968	408	82	
9969	408	83	
9970	408	84	
9971	409	1	
9972	409	2	
9973	409	3	
9974	409	4	
9975	409	5	
9976	409	6	
9977	409	7	
9978	409	8	
9979	409	9	
9980	409	10	
9981	409	11	
9982	409	12	
9983	409	13	
9984	409	14	
9985	409	15	
9986	409	16	
9987	409	17	
9988	409	18	
9989	409	19	
9990	409	20	
9991	409	21	
9992	409	22	
9993	409	23	
9994	409	24	
9995	409	25	
9996	409	26	
9997	409	27	
9998	409	28	
9999	410	1	
10000	410	2	
10001	410	3	
10002	410	4	
10003	410	5	
10004	410	6	
10005	410	7	
10006	410	8	
10007	410	9	
10008	410	10	
10009	410	11	
10010	410	12	
10011	410	13	
10012	410	14	
10013	410	15	
10014	410	16	
10015	410	17	
10016	410	18	
10017	410	19	
10018	410	20	
10019	410	21	
10020	410	22	
10021	410	23	
10022	410	24	
10023	410	25	
10024	410	26	
10025	410	27	
10026	410	28	
10027	410	29	
10028	410	30	
10029	410	31	
10030	410	32	
10031	410	33	
10032	411	1	
10033	411	2	
10034	411	3	
10035	411	4	
10036	411	5	
10037	411	6	
10038	411	7	
10039	411	8	
10040	411	9	
10041	411	10	
10042	411	11	
10043	411	12	
10044	411	13	
10045	411	14	
10046	411	15	
10047	411	16	
10048	411	17	
10049	411	18	
10050	411	19	
10051	411	20	
10052	411	21	
10053	411	22	
10054	411	23	
10055	411	24	
10056	411	25	
10057	411	26	
10058	411	27	
10059	411	28	
10060	411	29	
10061	411	30	
10062	411	31	
10063	411	32	
10064	411	33	
10065	412	1	
10066	412	2	
10067	412	3	
10068	412	4	
10069	412	5	
10070	412	6	
10071	412	7	
10072	412	8	
10073	412	9	
10074	412	10	
10075	412	11	
10076	412	12	
10077	412	13	
10078	412	14	
10079	412	15	
10080	412	16	
10081	412	17	
10082	412	18	
10083	412	19	
10084	412	20	
10085	412	21	
10086	412	22	
10087	412	23	
10088	412	24	
10089	412	25	
10090	412	26	
10091	412	27	
10092	412	28	
10093	412	29	
10094	412	30	
10095	412	31	
10096	412	32	
10097	412	33	
10098	412	34	
10099	412	35	
10100	412	36	
10101	412	37	
10102	412	38	
10103	412	39	
10104	412	40	
10105	412	41	
10106	412	42	
10107	412	43	
10108	412	44	
10109	412	45	
10110	412	46	
10111	412	47	
10112	412	48	
10113	413	1	
10114	413	2	
10115	413	3	
10116	413	4	
10117	413	5	
10118	413	6	
10119	413	7	
10120	413	8	
10121	413	9	
10122	413	10	
10123	413	11	
10124	413	12	
10125	413	13	
10126	413	14	
10127	413	15	
10128	413	16	
10129	413	17	
10130	413	18	
10131	413	19	
10132	413	20	
10133	413	21	
10134	414	1	
10135	414	2	
10136	414	3	
10137	414	4	
10138	414	5	
10139	414	6	
10140	414	7	
10141	414	8	
10142	414	9	
10143	414	10	
10144	414	11	
10145	414	12	
10146	414	13	
10147	414	14	
10148	415	1	
10149	415	2	
10150	415	3	
10151	415	4	
10152	415	5	
10153	415	6	
10154	415	7	
10155	415	8	
10156	415	9	
10157	415	10	
10158	415	11	
10159	415	12	
10160	415	13	
10161	415	14	
10162	415	15	
10163	415	16	
10164	415	17	
10165	415	18	
10166	415	19	
10167	415	20	
10168	415	21	
10169	415	22	
10170	415	23	
10171	415	24	
10172	415	25	
10173	415	26	
10174	415	27	
10175	416	1	
10176	416	2	
10177	416	3	
10178	416	4	
10179	416	5	
10180	416	6	
10181	416	7	
10182	416	8	
10183	416	9	
10184	416	10	
10185	416	11	
10186	416	12	
10187	416	13	
10188	416	14	
10189	416	15	
10190	416	16	
10191	416	17	
10192	416	18	
10193	416	19	
10194	416	20	
10195	416	21	
10196	416	22	
10197	416	23	
10198	417	1	
10199	417	2	
10200	417	3	
10201	417	4	
10202	417	5	
10203	417	6	
10204	417	7	
10205	417	8	
10206	417	9	
10207	417	10	
10208	417	11	
10209	417	12	
10210	417	13	
10211	417	14	
10212	417	15	
10213	417	16	
10214	417	17	
10215	417	18	
10216	417	19	
10217	417	20	
10218	417	21	
10219	417	22	
10220	417	23	
10221	417	24	
10222	417	25	
10223	417	26	
10224	417	27	
10225	417	28	
10226	417	29	
10227	417	30	
10228	417	31	
10229	418	1	
10230	418	2	
10231	418	3	
10232	418	4	
10233	418	5	
10234	418	6	
10235	418	7	
10236	418	8	
10237	418	9	
10238	418	10	
10239	418	11	
10240	418	12	
10241	418	13	
10242	418	14	
10243	418	15	
10244	418	16	
10245	418	17	
10246	418	18	
10247	418	19	
10248	418	20	
10249	418	21	
10250	418	22	
10251	418	23	
10252	418	24	
10253	418	25	
10254	418	26	
10255	418	27	
10256	418	28	
10257	418	29	
10258	418	30	
10259	418	31	
10260	418	32	
10261	418	33	
10262	418	34	
10263	418	35	
10264	418	36	
10265	418	37	
10266	418	38	
10267	419	1	
10268	419	2	
10269	419	3	
10270	419	4	
10271	419	5	
10272	419	6	
10273	419	7	
10274	419	8	
10275	419	9	
10276	419	10	
10277	419	11	
10278	419	12	
10279	419	13	
10280	419	14	
10281	419	15	
10282	419	16	
10283	419	17	
10284	419	18	
10285	419	19	
10286	419	20	
10287	419	21	
10288	419	22	
10289	419	23	
10290	419	24	
10291	419	25	
10292	419	26	
10293	419	27	
10294	419	28	
10295	419	29	
10296	419	30	
10297	419	31	
10298	420	1	
10299	420	2	
10300	420	3	
10301	420	4	
10302	420	5	
10303	420	6	
10304	420	7	
10305	420	8	
10306	420	9	
10307	420	10	
10308	420	11	
10309	420	12	
10310	420	13	
10311	420	14	
10312	420	15	
10313	420	16	
10314	420	17	
10315	420	18	
10316	420	19	
10317	420	20	
10318	420	21	
10319	420	22	
10320	420	23	
10321	420	24	
10322	420	25	
10323	420	26	
10324	420	27	
10325	420	28	
10326	420	29	
10327	420	30	
10328	420	31	
10329	421	1	
10330	421	2	
10331	421	3	
10332	421	4	
10333	421	5	
10334	421	6	
10335	421	7	
10336	421	8	
10337	421	9	
10338	421	10	
10339	421	11	
10340	421	12	
10341	421	13	
10342	421	14	
10343	421	15	
10344	421	16	
10345	421	17	
10346	421	18	
10347	421	19	
10348	421	20	
10349	421	21	
10350	421	22	
10351	421	23	
10352	421	24	
10353	421	25	
10354	421	26	
10355	421	27	
10356	421	28	
10357	421	29	
10358	421	30	
10359	421	31	
10360	421	32	
10361	421	33	
10362	421	34	
10363	421	35	
10364	421	36	
10365	421	37	
10366	421	38	
10367	421	39	
10368	421	40	
10369	421	41	
10370	421	42	
10371	421	43	
10372	421	44	
10373	421	45	
10374	421	46	
10375	421	47	
10376	421	48	
10377	421	49	
10378	421	50	
10379	421	51	
10380	421	52	
10381	421	53	
10382	421	54	
10383	421	55	
10384	422	1	
10385	422	2	
10386	422	3	
10387	422	4	
10388	422	5	
10389	422	6	
10390	422	7	
10391	422	8	
10392	422	9	
10393	422	10	
10394	422	11	
10395	422	12	
10396	422	13	
10397	422	14	
10398	422	15	
10399	422	16	
10400	422	17	
10401	422	18	
10402	422	19	
10403	422	20	
10404	422	21	
10405	422	22	
10406	422	23	
10407	422	24	
10408	422	25	
10409	422	26	
10410	422	27	
10411	422	28	
10412	422	29	
10413	422	30	
10414	422	31	
10415	422	32	
10416	423	1	
10417	423	2	
10418	423	3	
10419	423	4	
10420	423	5	
10421	423	6	
10422	423	7	
10423	423	8	
10424	423	9	
10425	423	10	
10426	423	11	
10427	423	12	
10428	423	13	
10429	423	14	
10430	423	15	
10431	423	16	
10432	423	17	
10433	423	18	
10434	423	19	
10435	423	20	
10436	424	1	
10437	424	2	
10438	424	3	
10439	424	4	
10440	424	5	
10441	424	6	
10442	424	7	
10443	424	8	
10444	424	9	
10445	424	10	
10446	424	11	
10447	424	12	
10448	424	13	
10449	424	14	
10450	424	15	
10451	424	16	
10452	424	17	
10453	424	18	
10454	424	19	
10455	424	20	
10456	424	21	
10457	424	22	
10458	424	23	
10459	424	24	
10460	424	25	
10461	424	26	
10462	424	27	
10463	424	28	
10464	424	29	
10465	424	30	
10466	424	31	
10467	424	32	
10468	424	33	
10469	425	1	
10470	425	2	
10471	425	3	
10472	425	4	
10473	425	5	
10474	425	6	
10475	425	7	
10476	425	8	
10477	425	9	
10478	425	10	
10479	425	11	
10480	425	12	
10481	425	13	
10482	425	14	
10483	425	15	
10484	425	16	
10485	425	17	
10486	425	18	
10487	425	19	
10488	425	20	
10489	425	21	
10490	425	22	
10491	425	23	
10492	425	24	
10493	426	1	
10494	426	2	
10495	426	3	
10496	426	4	
10497	426	5	
10498	426	6	
10499	426	7	
10500	426	8	
10501	426	9	
10502	426	10	
10503	426	11	
10504	426	12	
10505	426	13	
10506	426	14	
10507	426	15	
10508	426	16	
10509	426	17	
10510	426	18	
10511	426	19	
10512	426	20	
10513	426	21	
10514	426	22	
10515	426	23	
10516	426	24	
10517	426	25	
10518	426	26	
10519	426	27	
10520	426	28	
10521	426	29	
10522	426	30	
10523	426	31	
10524	426	32	
10525	426	33	
10526	426	34	
10527	426	35	
10528	426	36	
10529	426	37	
10530	426	38	
10531	426	39	
10532	426	40	
10533	427	1	
10534	427	2	
10535	427	3	
10536	427	4	
10537	427	5	
10538	427	6	
10539	427	7	
10540	427	8	
10541	427	9	
10542	427	10	
10543	427	11	
10544	427	12	
10545	427	13	
10546	427	14	
10547	427	15	
10548	427	16	
10549	427	17	
10550	427	18	
10551	427	19	
10552	427	20	
10553	427	21	
10554	427	22	
10555	427	23	
10556	427	24	
10557	427	25	
10558	428	1	
10559	428	2	
10560	428	3	
10561	428	4	
10562	428	5	
10563	428	6	
10564	428	7	
10565	428	8	
10566	428	9	
10567	428	10	
10568	428	11	
10569	428	12	
10570	428	13	
10571	428	14	
10572	428	15	
10573	428	16	
10574	428	17	
10575	428	18	
10576	428	19	
10577	428	20	
10578	428	21	
10579	428	22	
10580	428	23	
10581	428	24	
10582	429	1	
10583	429	2	
10584	429	3	
10585	429	4	
10586	429	5	
10587	429	6	
10588	429	7	
10589	429	8	
10590	429	9	
